title,url,price,location,beds,baths,type,posted,agent,featured
"7 BHK House Rent in Bhaisepati, Kathmandu",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-bhaisepati-kathmandu-727/,"Rs72,000/Month","Bhaisepati, Kathmandu, Bagamati Province, 44693, Nepal",Beds:7,Baths:3,House,25 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chunikhel-lalitpur-665/,"Rs120,000/Month","Chunikhel, Lalitpur, Bagamati Province, 44620, Nepal",Beds:9,Baths:4,Commercial,26 hours ago,RealEstate-Nepal,False
"Room Rent in Baneshwor, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-baneshwor-lalitpur-149/,"Rs9,500/Month","Baneshwor, Lalitpur, Bagmati Province, 44695, Nepal",Bed:1,Bath:1,Room,18 days ago,Nepal-Property-Hub,False
"Room Rent in Suryabinayak, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-suryabinayak-bhaktapur-355/,"Rs8,000/Month","Suryabinayak, Bhaktapur, Bagmati Province, 44774, Nepal",Bed:1,Bath:1,Room,22 hours ago,Hamro-Ghar,False
"4 BHK House Rent in Gothatar, Bhaktapur",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-gothatar-bhaktapur-831/,"Rs236,000/Month","Gothatar, Bhaktapur, Bagmati Province, 44716, Nepal",Beds:4,Baths:4,House,30 hours ago,Hamro-Ghar,False
"4BHK Flat Rent in Gairidhara, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-gairidhara-kathmandu-660/,"Rs41,000/Month","Gairidhara, Kathmandu, Bagmati Province, 44654, Nepal",Beds:4,Baths:3,Flat / Apartment,16 hours ago,Nepal-Property-Hub,True
"8 BHK House Rent in Chabahil, Kathmandu",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-chabahil-kathmandu-582/,"Rs120,500/Month","Chabahil, Kathmandu, Bagamati Province, 44603, Nepal",Beds:8,Baths:4,House,29 days ago,NPB-Rent,True
"2BHK Flat Rent in Patan, Bhaktapur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-patan-bhaktapur-430/,"Rs47,000/Month","Patan, Bhaktapur, Bagmati Province, 44800, Nepal",Beds:2,Baths:2,Flat / Apartment,26 days ago,Hamro-Ghar,False
"6 BHK House Rent in Basundhara, Lalitpur",https://nepalpropertybazaar.com/property/6-bhk-house-rent-in-basundhara-lalitpur-257/,"Rs76,000/Month","Basundhara, Lalitpur, Bagamati Province, 44633, Nepal",Beds:6,Baths:5,House,25 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Boudha, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-boudha-kathmandu-773/,"Rs150,500/Month","Boudha, Kathmandu, Bagmati Province, 44632, Nepal",Beds:7,Baths:1,Villa,24 hours ago,NPB-Rent,False
"Room Rent in Bhaisepati, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-bhaisepati-lalitpur-965/,"Rs11,500/Month","Bhaisepati, Lalitpur, Bagamati Province, 44795, Nepal",Bed:1,Bath:1,Room,19 hours ago,Nepal-Property-Hub,False
"5 BHK House Rent in Imadol, Bhaktapur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-imadol-bhaktapur-877/,"Rs79,500/Month","Imadol, Bhaktapur, Bagmati Province, 44658, Nepal",Beds:5,Baths:2,House,14 hours ago,NPB-Rent,True
"Room Rent in Boudha, Lalitpur",https://nepalpropertybazaar.com/property/room-rent-in-boudha-lalitpur-476/,"Rs7,000/Month","Boudha, Lalitpur, Bagamati Province, 44730, Nepal",Bed:1,Bath:1,Room,10 days ago,NPB-Rent,True
"Commercial Space/Villa Rent in Nakhu, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-nakhu-lalitpur-760/,"Rs425,000/Month","Nakhu, Lalitpur, Bagmati Province, 44617, Nepal",Beds:6,Baths:1,Villa,21 hours ago,NPB-Rent,True
"Room Rent in Kapan, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-kapan-bhaktapur-749/,"Rs5,000/Month","Kapan, Bhaktapur, Bagamati Province, 44696, Nepal",Bed:1,Bath:1,Room,5 hours ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Lazimpat, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-lazimpat-kathmandu-863/,"Rs208,500/Month","Lazimpat, Kathmandu, Bagamati Province, 44610, Nepal",Beds:7,Baths:4,Villa,6 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Balkhu, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-kathmandu-380/,"Rs317,500/Month","Balkhu, Kathmandu, Bagmati Province, 44651, Nepal",Beds:3,Baths:3,Villa,13 hours ago,RealEstate-Nepal,False
"4 BHK House Rent in Bhaisepati, Lalitpur",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-bhaisepati-lalitpur-826/,"Rs188,000/Month","Bhaisepati, Lalitpur, Bagamati Province, 44743, Nepal",Beds:4,Baths:3,House,5 days ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Boudha, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-boudha-lalitpur-269/,"Rs80,500/Month","Boudha, Lalitpur, Bagmati Province, 44607, Nepal",Beds:5,Baths:1,Villa,24 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Kupondole, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-kupondole-lalitpur-345/,"Rs128,000/Month","Kupondole, Lalitpur, Bagamati Province, 44709, Nepal",Beds:10,Baths:4,Commercial,17 days ago,RealEstate-Nepal,True
"5 BHK House Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-chabahil-bhaktapur-788/,"Rs193,500/Month","Chabahil, Bhaktapur, Bagamati Province, 44681, Nepal",Beds:5,Baths:4,House,7 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Balkhu, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balkhu-bhaktapur-156/,"Rs289,500/Month","Balkhu, Bhaktapur, Bagamati Province, 44767, Nepal",Beds:10,Baths:3,Villa,30 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Sanepa, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sanepa-lalitpur-551/,"Rs184,000/Month","Sanepa, Lalitpur, Bagmati Province, 44643, Nepal",Beds:10,Baths:4,Commercial,27 hours ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Sitapaila, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-sitapaila-kathmandu-135/,"Rs237,000/Month","Sitapaila, Kathmandu, Bagamati Province, 44755, Nepal",Beds:4,Baths:4,Villa,8 hours ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Gairidhara, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gairidhara-kathmandu-463/,"Rs397,000/Month","Gairidhara, Kathmandu, Bagmati Province, 44667, Nepal",Beds:2,Baths:3,Villa,6 hours ago,Nepal-Property-Hub,False
"8 BHK House Rent in Boudha, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-boudha-bhaktapur-643/,"Rs130,000/Month","Boudha, Bhaktapur, Bagamati Province, 44727, Nepal",Beds:8,Baths:4,House,7 hours ago,RealEstate-Nepal,True
"Room Rent in Thamel, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-thamel-bhaktapur-359/,"Rs14,500/Month","Thamel, Bhaktapur, Bagamati Province, 44722, Nepal",Bed:1,Bath:1,Room,7 days ago,Hamro-Ghar,True
"8 BHK House Rent in Kupondole, Kathmandu",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-kupondole-kathmandu-751/,"Rs221,000/Month","Kupondole, Kathmandu, Bagamati Province, 44691, Nepal",Beds:8,Baths:3,House,19 hours ago,Hamro-Ghar,False
"8 BHK House Rent in Maharajgunj, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-maharajgunj-bhaktapur-888/,"Rs102,500/Month","Maharajgunj, Bhaktapur, Bagamati Province, 44666, Nepal",Beds:8,Baths:3,House,20 hours ago,RealEstate-Nepal,False
"8 BHK House Rent in Balaju, Kathmandu",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-balaju-kathmandu-256/,"Rs57,500/Month","Balaju, Kathmandu, Bagmati Province, 44791, Nepal",Beds:8,Baths:2,House,2 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Imadol, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-imadol-bhaktapur-743/,"Rs342,500/Month","Imadol, Bhaktapur, Bagamati Province, 44637, Nepal",Beds:5,Baths:4,Commercial,16 days ago,NPB-Rent,False
"Commercial Space/Villa Rent in Budhanilkantha, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-budhanilkantha-bhaktapur-379/,"Rs317,500/Month","Budhanilkantha, Bhaktapur, Bagmati Province, 44604, Nepal",Beds:10,Baths:2,Villa,8 hours ago,Nepal-Property-Hub,False
"5 BHK House Rent in Thimi, Bhaktapur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-thimi-bhaktapur-912/,"Rs202,000/Month","Thimi, Bhaktapur, Bagamati Province, 44642, Nepal",Beds:5,Baths:4,House,16 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Jorpati, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-kathmandu-157/,"Rs124,500/Month","Jorpati, Kathmandu, Bagamati Province, 44792, Nepal",Beds:8,Baths:3,Villa,1 hours ago,Hamro-Ghar,False
"Room Rent in Dhobighat, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-dhobighat-kathmandu-377/,"Rs13,000/Month","Dhobighat, Kathmandu, Bagmati Province, 44679, Nepal",Bed:1,Bath:1,Room,5 days ago,Nepal-Property-Hub,True
"1BHK Flat Rent in Sinamangal, Lalitpur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-sinamangal-lalitpur-306/,"Rs29,500/Month","Sinamangal, Lalitpur, Bagmati Province, 44770, Nepal",Bed:1,Baths:2,Flat / Apartment,21 hours ago,Hamro-Ghar,True
"4 BHK House Rent in Kupondole, Kathmandu",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-kupondole-kathmandu-349/,"Rs103,500/Month","Kupondole, Kathmandu, Bagmati Province, 44780, Nepal",Beds:4,Baths:2,House,23 days ago,Hamro-Ghar,True
"Room Rent in Sitapaila, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-sitapaila-bhaktapur-932/,"Rs10,000/Month","Sitapaila, Bhaktapur, Bagamati Province, 44702, Nepal",Bed:1,Bath:1,Room,19 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Koteshwor, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-koteshwor-lalitpur-632/,"Rs268,000/Month","Koteshwor, Lalitpur, Bagamati Province, 44602, Nepal",Beds:5,Baths:1,Villa,13 days ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Mahankal, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mahankal-bhaktapur-577/,"Rs128,000/Month","Mahankal, Bhaktapur, Bagmati Province, 44791, Nepal",Beds:10,Baths:4,Commercial,28 days ago,Hamro-Ghar,False
"Commercial Space/Villa Rent in Gairidhara, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-gairidhara-lalitpur-298/,"Rs327,000/Month","Gairidhara, Lalitpur, Bagamati Province, 44740, Nepal",Beds:9,Baths:2,Commercial,28 days ago,Nepal-Property-Hub,True
"7 BHK House Rent in Jorpati, Bhaktapur",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-jorpati-bhaktapur-388/,"Rs249,000/Month","Jorpati, Bhaktapur, Bagmati Province, 44700, Nepal",Beds:7,Baths:5,House,9 days ago,Nepal-Property-Hub,True
"Room Rent in Kupondole, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-kupondole-kathmandu-134/,"Rs14,000/Month","Kupondole, Kathmandu, Bagmati Province, 44744, Nepal",Bed:1,Bath:1,Room,10 hours ago,Nepal-Property-Hub,False
"1BHK Flat Rent in Thimi, Kathmandu",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-thimi-kathmandu-276/,"Rs50,500/Month","Thimi, Kathmandu, Bagmati Province, 44639, Nepal",Bed:1,Baths:2,Flat / Apartment,27 hours ago,Nepal-Property-Hub,True
"1BHK Flat Rent in Thamel, Lalitpur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-thamel-lalitpur-334/,"Rs55,000/Month","Thamel, Lalitpur, Bagmati Province, 44611, Nepal",Bed:1,Baths:2,Flat / Apartment,22 days ago,NPB-Rent,True
"Room Rent in Balaju, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-balaju-kathmandu-958/,"Rs6,500/Month","Balaju, Kathmandu, Bagmati Province, 44662, Nepal",Bed:1,Bath:1,Room,30 hours ago,RealEstate-Nepal,False
"4 BHK House Rent in Kapan, Bhaktapur",https://nepalpropertybazaar.com/property/4-bhk-house-rent-in-kapan-bhaktapur-951/,"Rs68,000/Month","Kapan, Bhaktapur, Bagmati Province, 44701, Nepal",Beds:4,Baths:3,House,8 hours ago,Nepal-Property-Hub,False
"1BHK Flat Rent in Lubhu, Bhaktapur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-lubhu-bhaktapur-437/,"Rs50,500/Month","Lubhu, Bhaktapur, Bagamati Province, 44699, Nepal",Bed:1,Baths:3,Flat / Apartment,19 hours ago,Hamro-Ghar,True
"3BHK Flat Rent in Mahankal, Bhaktapur",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-mahankal-bhaktapur-991/,"Rs27,000/Month","Mahankal, Bhaktapur, Bagamati Province, 44733, Nepal",Beds:3,Bath:1,Flat / Apartment,8 hours ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Jorpati, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-jorpati-kathmandu-269/,"Rs300,500/Month","Jorpati, Kathmandu, Bagamati Province, 44648, Nepal",Beds:6,Baths:3,Villa,2 hours ago,NPB-Rent,False
"5 BHK House Rent in Kapan, Bhaktapur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-kapan-bhaktapur-576/,"Rs89,500/Month","Kapan, Bhaktapur, Bagamati Province, 44784, Nepal",Beds:5,Baths:5,House,11 days ago,NPB-Rent,True
"Room Rent in Gothatar, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-gothatar-kathmandu-482/,"Rs10,000/Month","Gothatar, Kathmandu, Bagamati Province, 44695, Nepal",Bed:1,Bath:1,Room,18 days ago,Hamro-Ghar,True
"1BHK Flat Rent in Imadol, Lalitpur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-imadol-lalitpur-451/,"Rs27,500/Month","Imadol, Lalitpur, Bagmati Province, 44695, Nepal",Bed:1,Baths:2,Flat / Apartment,21 hours ago,RealEstate-Nepal,True
"Commercial Space/Villa Rent in Patan, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-patan-lalitpur-687/,"Rs45,500/Month","Patan, Lalitpur, Bagmati Province, 44634, Nepal",Beds:9,Baths:4,Villa,12 hours ago,NPB-Rent,False
"Room Rent in Basundhara, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-basundhara-kathmandu-724/,"Rs11,000/Month","Basundhara, Kathmandu, Bagmati Province, 44699, Nepal",Bed:1,Bath:1,Room,14 hours ago,Hamro-Ghar,True
"4BHK Flat Rent in Nakhu, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-nakhu-kathmandu-897/,"Rs58,500/Month","Nakhu, Kathmandu, Bagamati Province, 44670, Nepal",Beds:4,Bath:1,Flat / Apartment,25 days ago,Nepal-Property-Hub,False
"8 BHK House Rent in Gairidhara, Bhaktapur",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-gairidhara-bhaktapur-433/,"Rs206,500/Month","Gairidhara, Bhaktapur, Bagamati Province, 44650, Nepal",Beds:8,Baths:4,House,9 hours ago,RealEstate-Nepal,False
"5 BHK House Rent in Chunikhel, Lalitpur",https://nepalpropertybazaar.com/property/5-bhk-house-rent-in-chunikhel-lalitpur-689/,"Rs232,000/Month","Chunikhel, Lalitpur, Bagmati Province, 44684, Nepal",Beds:5,Baths:4,House,24 days ago,RealEstate-Nepal,False
"2BHK Flat Rent in Jhamsikhel, Lalitpur",https://nepalpropertybazaar.com/property/2bhk-flat-rent-in-jhamsikhel-lalitpur-426/,"Rs27,500/Month","Jhamsikhel, Lalitpur, Bagamati Province, 44656, Nepal",Beds:2,Baths:3,Flat / Apartment,15 days ago,Hamro-Ghar,True
"Room Rent in Nayabazar, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-nayabazar-bhaktapur-834/,"Rs8,000/Month","Nayabazar, Bhaktapur, Bagmati Province, 44723, Nepal",Bed:1,Bath:1,Room,22 hours ago,NPB-Rent,True
"Commercial Space/Villa Rent in Balaju, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-balaju-lalitpur-777/,"Rs256,500/Month","Balaju, Lalitpur, Bagamati Province, 44667, Nepal",Beds:2,Baths:1,Villa,5 hours ago,RealEstate-Nepal,True
"8 BHK House Rent in Kupondole, Kathmandu",https://nepalpropertybazaar.com/property/8-bhk-house-rent-in-kupondole-kathmandu-734/,"Rs129,000/Month","Kupondole, Kathmandu, Bagamati Province, 44683, Nepal",Beds:8,Baths:5,House,5 hours ago,Hamro-Ghar,False
"6 BHK House Rent in Kapan, Bhaktapur",https://nepalpropertybazaar.com/property/6-bhk-house-rent-in-kapan-bhaktapur-282/,"Rs79,500/Month","Kapan, Bhaktapur, Bagmati Province, 44785, Nepal",Beds:6,Baths:2,House,7 days ago,NPB-Rent,False
"Room Rent in Gothatar, Bhaktapur",https://nepalpropertybazaar.com/property/room-rent-in-gothatar-bhaktapur-225/,"Rs6,000/Month","Gothatar, Bhaktapur, Bagamati Province, 44773, Nepal",Bed:1,Bath:1,Room,23 hours ago,NPB-Rent,False
"1BHK Flat Rent in Basundhara, Kathmandu",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-basundhara-kathmandu-798/,"Rs33,500/Month","Basundhara, Kathmandu, Bagamati Province, 44656, Nepal",Bed:1,Baths:3,Flat / Apartment,7 hours ago,Nepal-Property-Hub,False
"Commercial Space/Villa Rent in Maharajgunj, Lalitpur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-maharajgunj-lalitpur-274/,"Rs448,000/Month","Maharajgunj, Lalitpur, Bagamati Province, 44794, Nepal",Beds:10,Baths:4,Commercial,27 hours ago,Hamro-Ghar,True
"Commercial Space/Villa Rent in Mandikhatar, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-mandikhatar-kathmandu-629/,"Rs477,000/Month","Mandikhatar, Kathmandu, Bagmati Province, 44661, Nepal",Beds:3,Baths:2,Commercial,18 hours ago,RealEstate-Nepal,True
"4BHK Flat Rent in Sinamangal, Lalitpur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-sinamangal-lalitpur-453/,"Rs19,500/Month","Sinamangal, Lalitpur, Bagamati Province, 44682, Nepal",Beds:4,Bath:1,Flat / Apartment,13 days ago,RealEstate-Nepal,True
"4BHK Flat Rent in Nakhu, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-nakhu-kathmandu-695/,"Rs56,000/Month","Nakhu, Kathmandu, Bagamati Province, 44756, Nepal",Beds:4,Baths:3,Flat / Apartment,8 hours ago,Nepal-Property-Hub,True
"3 BHK House Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/3-bhk-house-rent-in-chabahil-bhaktapur-980/,"Rs112,500/Month","Chabahil, Bhaktapur, Bagamati Province, 44715, Nepal",Beds:3,Baths:3,House,4 hours ago,Hamro-Ghar,False
"4BHK Flat Rent in Gairidhara, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-gairidhara-kathmandu-338/,"Rs38,500/Month","Gairidhara, Kathmandu, Bagamati Province, 44787, Nepal",Beds:4,Baths:2,Flat / Apartment,14 days ago,Nepal-Property-Hub,True
"Commercial Space/Villa Rent in Dhumbarahi, Kathmandu",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-dhumbarahi-kathmandu-651/,"Rs266,000/Month","Dhumbarahi, Kathmandu, Bagamati Province, 44693, Nepal",Beds:3,Baths:2,Villa,15 hours ago,RealEstate-Nepal,False
"3BHK Flat Rent in Lubhu, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-lubhu-kathmandu-780/,"Rs50,000/Month","Lubhu, Kathmandu, Bagmati Province, 44635, Nepal",Beds:3,Baths:2,Flat / Apartment,28 days ago,Hamro-Ghar,True
"4BHK Flat Rent in Sanepa, Bhaktapur",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-sanepa-bhaktapur-212/,"Rs53,500/Month","Sanepa, Bhaktapur, Bagmati Province, 44637, Nepal",Beds:4,Bath:1,Flat / Apartment,4 hours ago,Nepal-Property-Hub,True
"Room Rent in Kapan, Kathmandu",https://nepalpropertybazaar.com/property/room-rent-in-kapan-kathmandu-556/,"Rs10,000/Month","Kapan, Kathmandu, Bagamati Province, 44780, Nepal",Bed:1,Bath:1,Room,8 hours ago,Nepal-Property-Hub,True
"7 BHK House Rent in Battisputali, Bhaktapur",https://nepalpropertybazaar.com/property/7-bhk-house-rent-in-battisputali-bhaktapur-549/,"Rs233,000/Month","Battisputali, Bhaktapur, Bagamati Province, 44640, Nepal",Beds:7,Baths:3,House,24 hours ago,Hamro-Ghar,True
"3BHK Flat Rent in Lubhu, Kathmandu",https://nepalpropertybazaar.com/property/3bhk-flat-rent-in-lubhu-kathmandu-774/,"Rs22,000/Month","Lubhu, Kathmandu, Bagmati Province, 44613, Nepal",Beds:3,Baths:2,Flat / Apartment,5 hours ago,Nepal-Property-Hub,True
"1BHK Flat Rent in Tokha, Bhaktapur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-tokha-bhaktapur-502/,"Rs46,000/Month","Tokha, Bhaktapur, Bagamati Province, 44650, Nepal",Bed:1,Baths:3,Flat / Apartment,12 days ago,RealEstate-Nepal,False
"Commercial Space/Villa Rent in Chabahil, Bhaktapur",https://nepalpropertybazaar.com/property/commercial-space-villa-rent-in-chabahil-bhaktapur-595/,"Rs346,000/Month","Chabahil, Bhaktapur, Bagmati Province, 44688, Nepal",Beds:9,Baths:3,Commercial,16 days ago,RealEstate-Nepal,False
"4BHK Flat Rent in Kapan, Kathmandu",https://nepalpropertybazaar.com/property/4bhk-flat-rent-in-kapan-kathmandu-791/,"Rs35,000/Month","Kapan, Kathmandu, Bagamati Province, 44695, Nepal",Beds:4,Bath:1,Flat / Apartment,23 hours ago,NPB-Rent,True
"1BHK Flat Rent in Sitapaila, Bhaktapur",https://nepalpropertybazaar.com/property/1bhk-flat-rent-in-sitapaila-bhaktapur-801/,"Rs43,500/Month","Sitapaila, Bhaktapur, Bagamati Province, 44764, Nepal",Bed:1,Baths:3,Flat / Apartment,14 days ago,Hamro-Ghar,False
